"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual"
"11:20:00 21/05/2008",NA,NA,NA,NA,NA,NA,NA,NA,70,65,37,65,NA,NA,12.8,65,7,65,0.003,65,0.22,65,NA,NA,NA,NA,NA,NA,0.04,65,0.008,65,4,65,4.4,65,8,65,NA,NA
"11:20:00 22/02/2017",NA,NA,NA,NA,NA,NA,NA,NA,70,1,37,1,NA,NA,9.4,1,6.6,1,0.007,1,0.23,1,NA,NA,NA,NA,NA,NA,0.036,1,0.009,1,2,1,3.6,1,12,1,NA,NA
"11:20:00 25/10/2011",NA,NA,NA,NA,NA,NA,NA,NA,35,1,37,1,NA,NA,10.9,1,7,1,0.003,1,0.14,1,NA,NA,NA,NA,NA,NA,0.08,1,0.009,1,3,1,4.7,1,10.5,1,NA,NA
"11:25:00 16/02/2010",NA,NA,NA,NA,NA,NA,NA,NA,120,1,33,1,NA,NA,9.8,1,7,1,0.002,1,0.2,1,NA,NA,NA,NA,NA,NA,0.012,1,0.009,1,4,1,6.6,1,15.5,1,NA,NA
"11:30:00 04/01/2001",NA,NA,NA,NA,NA,NA,NA,NA,40,65,43,65,NA,NA,8.4,65,7.1,65,0.003,65,0.22,65,NA,NA,NA,NA,NA,NA,0.07,65,0.01,65,3,65,1.4,65,18,65,NA,NA
"11:30:00 04/09/1996",NA,NA,NA,NA,NA,NA,NA,NA,23,65,34,65,NA,NA,NA,180,6.9,65,NA,NA,0.2,65,NA,NA,NA,NA,NA,NA,0.09,65,0.01,65,4,65,2.3,65,7.5,65,NA,NA
"11:30:00 11/05/2020",NA,NA,NA,NA,NA,NA,NA,NA,35,1,41,1,NA,NA,11.76,1,7.09,1,0.003,1,0.08,1,NA,NA,NA,NA,NA,NA,0.21,1,0.009,1,2,1,3.5,1,9,1,NA,NA
"11:30:00 13/04/2000",NA,NA,NA,NA,NA,NA,NA,NA,40,65,25,65,NA,NA,10.8,65,7.2,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,1,65,3,65,11,65,NA,NA
"11:30:00 15/05/1997",NA,NA,NA,NA,NA,NA,NA,NA,38,65,39,65,NA,NA,11.8,65,6.7,65,0.003,65,0.33,65,NA,NA,NA,NA,NA,NA,0.05,65,0.01,65,4,65,5.1,65,6,65,NA,NA
"11:30:00 17/11/2020",NA,NA,NA,NA,NA,NA,NA,NA,30,1,38,1,NA,NA,10.45,1,6.42,1,0.003,1,0.13,1,NA,NA,NA,NA,NA,NA,0.091,1,0.016,1,4,1,2.7,1,12.7,1,NA,NA
"11:30:00 18/08/2014",NA,NA,NA,NA,NA,NA,NA,NA,20,1,35,1,NA,NA,12.4,1,6.7,1,0.003,1,0.09,1,NA,NA,NA,NA,NA,NA,0.18,1,0.009,1,3,1,8.2,1,7.5,1,NA,NA
"11:30:00 19/01/2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,NA,NA,10.52,1,6.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,1,13.6,1,NA,NA
"11:30:00 20/07/2010",NA,NA,NA,NA,NA,NA,NA,NA,18,1,33,1,NA,NA,12.1,1,6.6,1,0.003,1,0.1,1,NA,NA,NA,NA,NA,NA,0.17,1,0.005,1,3,1,3.1,1,5,1,NA,NA
"11:30:00 24/08/1995",NA,NA,NA,NA,NA,NA,NA,NA,25,65,31,65,NA,NA,11.8,65,7.2,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.07,65,0.01,65,2,65,3.8,65,7,65,NA,NA
"11:30:00 27/04/1995",NA,NA,NA,NA,NA,NA,NA,NA,35,65,36,65,NA,NA,11.2,65,7.1,65,0.006,65,0.1,65,NA,NA,NA,NA,NA,NA,0.04,65,0.008,65,3,65,1.6,65,7,65,NA,NA
"11:30:00 27/06/1995",NA,NA,NA,NA,NA,NA,NA,NA,30,65,36,65,NA,NA,12.2,65,6.8,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.11,65,0.007,65,6,65,4.8,65,6,65,NA,NA
"11:35:00 07/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,20,65,34,65,NA,NA,12,65,7.6,65,0.003,65,0.37,65,NA,NA,NA,NA,NA,NA,0.06,65,0.01,65,3,65,1.6,65,5.5,65,NA,NA
"11:35:00 14/08/2012",NA,NA,NA,NA,NA,NA,NA,NA,18,1,40,1,NA,NA,11.2,1,6.8,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.24,1,0.011,1,4,1,7.8,1,7.3,1,NA,NA
"11:35:00 18/11/2003",NA,NA,NA,NA,NA,NA,NA,NA,20,65,36,65,NA,NA,10.1,65,7.2,65,0.003,65,0.18,65,NA,NA,NA,NA,NA,NA,0.06,65,0.008,65,3,65,NA,NA,12.3,65,NA,NA
"11:35:00 20/08/2008",NA,NA,NA,NA,NA,NA,NA,NA,19,65,42,65,NA,NA,11.3,65,6.8,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.17,65,0.009,65,3,65,4.8,65,6.5,65,NA,NA
"11:40:00 13/04/2006",NA,NA,NA,NA,NA,NA,NA,NA,45,65,34,65,NA,NA,10.6,65,6.8,65,0.02,65,0.16,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,1,65,1.2,65,9.8,65,NA,NA
"11:40:00 14/05/2007",NA,NA,NA,NA,NA,NA,NA,NA,42,65,35,65,NA,NA,10.3,65,6.9,65,0.003,65,0.01,65,NA,NA,NA,NA,NA,NA,0.04,65,0.04,65,1,65,1.8,65,8.9,65,NA,NA
"11:40:00 14/12/2010",NA,NA,NA,NA,NA,NA,NA,NA,28,1,40,1,NA,NA,11,1,6.8,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.12,1,0.028,1,4,1,2.3,1,12.5,1,NA,NA
"11:40:00 15/09/2009",NA,NA,NA,NA,NA,NA,NA,NA,20,1,33,1,NA,NA,11.2,1,7,1,0.001,1,0.1,1,NA,NA,NA,NA,NA,NA,0.126,1,0.007,1,2,1,2.6,1,7.5,1,NA,NA
"11:40:00 16/08/2011",NA,NA,NA,NA,NA,NA,NA,NA,20,1,44,1,NA,NA,11.5,1,6.8,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.15,1,0.007,1,2,1,12.4,1,8.5,1,NA,NA
"11:40:00 17/08/2010",NA,NA,NA,NA,NA,NA,NA,NA,20,1,31,1,NA,NA,11.7,1,6.9,1,0.003,1,0.12,1,NA,NA,NA,NA,NA,NA,0.22,1,0.005,1,4,1,6.2,1,6.5,1,NA,NA
"11:40:00 17/09/2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,65,NA,NA,12.6,65,7.1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,65,6,65,NA,NA
"11:40:00 18/08/1999",NA,NA,NA,NA,NA,NA,NA,NA,20,65,39,65,NA,NA,11.8,65,6.9,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.16,65,0.006,65,2,65,1.5,65,6,65,NA,NA
"11:40:00 18/09/2008",NA,NA,NA,NA,NA,NA,NA,NA,36,65,NA,NA,NA,NA,NA,NA,NA,NA,0.003,65,0.12,65,NA,NA,NA,NA,NA,NA,0.1,65,0.007,65,2,65,NA,NA,NA,NA,NA,NA
"11:40:00 19/07/2011",NA,NA,NA,NA,NA,NA,NA,NA,25,1,39,1,NA,NA,11.6,1,6.8,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.18,1,0.01,1,4,1,4.8,1,7,1,NA,NA
"11:40:00 20/05/2014",NA,NA,NA,NA,NA,NA,NA,NA,45,1,34,1,NA,NA,10.5,1,6.6,1,0.003,1,0.14,1,NA,NA,NA,NA,NA,NA,0.043,1,0.007,1,3,1,3.5,1,10,1,NA,NA
"11:40:00 25/06/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,65,NA,NA,12.3,65,7.6,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,65,4.1,65,NA,NA
"11:40:00 26/06/2007",NA,NA,NA,NA,NA,NA,NA,NA,35,65,NA,NA,NA,NA,NA,NA,NA,NA,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.2,65,0.008,65,1,65,NA,NA,NA,NA,NA,NA
"11:45:00 14/08/2002",NA,NA,NA,NA,NA,NA,NA,NA,35,65,42,65,NA,NA,9.8,65,6.4,65,0.003,65,0.16,65,NA,NA,NA,NA,NA,NA,0.15,65,0.007,65,2,65,3.1,65,5.7,65,NA,NA
"11:45:00 14/10/2019",NA,NA,NA,NA,NA,NA,NA,NA,25,1,37,1,NA,NA,11.03,1,6.89,1,0.003,1,0.1,1,NA,NA,NA,NA,NA,NA,0.086,1,0.009,1,3,1,2.3,1,10,1,NA,NA
"11:45:00 15/02/2007",NA,NA,NA,NA,NA,NA,NA,NA,80,65,36,65,NA,NA,9.3,65,6.8,65,0.003,65,0.38,65,NA,NA,NA,NA,NA,NA,0.26,65,0.02,65,16,65,NA,NA,15.3,65,NA,NA
"11:45:00 16/07/2008",NA,NA,NA,NA,NA,NA,NA,NA,30,65,40,65,NA,NA,12,65,6.6,65,0.003,65,0.11,65,NA,NA,NA,NA,NA,NA,0.15,65,0.007,65,2,65,4.3,65,5.5,65,NA,NA
"11:45:00 17/06/2019",NA,NA,NA,NA,NA,NA,NA,NA,25,1,37,1,NA,NA,11.71,1,7.05,1,0.003,1,0.15,1,NA,NA,NA,NA,NA,NA,0.26,1,0.012,1,5,1,2.5,1,6.9,1,NA,NA
"11:45:00 19/10/2006",NA,NA,NA,NA,NA,NA,NA,NA,25,65,NA,NA,NA,NA,10.1,65,6.4,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.04,65,0.005,65,2,65,2.2,65,12.8,65,NA,NA
"11:45:00 19/11/2014",NA,NA,0.001,1,2e-04,1,0.001,1,40,1,35,1,0.001,1,10.7,1,7,1,0.003,1,0.11,1,0.001,1,1e-04,1,0.001,1,0.06,1,0.009,1,2,1,5.9,1,13,1,0.002,1
"11:45:00 20/09/2011",NA,NA,NA,NA,NA,NA,NA,NA,30,1,36,1,NA,NA,10.9,1,6.9,1,0.003,1,0.2,1,NA,NA,NA,NA,NA,NA,0.11,1,0.027,1,5,1,7.8,1,8.5,1,NA,NA
"11:45:00 21/09/2006",NA,NA,NA,NA,NA,NA,NA,NA,55,65,31,65,NA,NA,10.2,65,6.3,65,0.003,65,0.08,65,NA,NA,NA,NA,NA,NA,0.04,65,0.005,65,2,65,2.8,65,9.3,65,NA,NA
"11:50:00 15/11/2011",NA,NA,NA,NA,NA,NA,NA,NA,36,1,36,1,NA,NA,10.9,1,6.9,1,0.006,1,0.14,1,NA,NA,NA,NA,NA,NA,0.15,1,0.009,1,4,1,5.6,1,14,1,NA,NA
"11:50:00 16/12/2020",NA,NA,NA,NA,NA,NA,NA,NA,35,1,38,1,NA,NA,9.47,1,7.01,1,0.003,1,0.14,1,NA,NA,NA,NA,NA,NA,0.067,1,0.011,1,2,1,2.9,1,17,1,NA,NA
"11:50:00 17/05/2011",NA,NA,NA,NA,NA,NA,NA,NA,25,1,60,1,NA,NA,11.9,1,7,1,0.003,1,0.12,1,NA,NA,NA,NA,NA,NA,0.18,1,0.01,1,3,1,4.5,1,8,1,NA,NA
"11:50:00 17/09/2013",NA,NA,NA,NA,NA,NA,NA,NA,50,1,35,1,NA,NA,11.1,1,7,1,0.003,1,0.21,1,NA,NA,NA,NA,NA,NA,0.095,1,0.016,1,6,1,5.9,1,8.5,1,NA,NA
"11:50:00 20/07/2015",NA,NA,NA,NA,NA,NA,NA,NA,25,1,34,1,NA,NA,12.1,1,6.4,1,0.007,1,0.12,1,NA,NA,NA,NA,NA,NA,0.22,1,0.01,1,12,1,6.2,1,4,1,NA,NA
"11:50:00 21/03/2016",NA,NA,NA,NA,NA,NA,NA,NA,40,1,34,1,NA,NA,9.4,1,6.5,1,0.003,1,0.23,1,NA,NA,NA,NA,NA,NA,0.04,1,0.011,1,2,1,2.8,1,12,1,NA,NA
"11:50:00 22/11/2016",NA,NA,NA,NA,NA,NA,NA,NA,32,1,34,1,NA,NA,9.5,1,6.8,1,0.004,1,0.13,1,NA,NA,NA,NA,NA,NA,0.066,1,0.007,1,3,1,3.4,1,14.5,1,NA,NA
"11:52:00 18/05/2006",NA,NA,NA,NA,NA,NA,NA,NA,35,65,31,65,NA,NA,12.2,65,6.5,65,0.003,65,0.12,65,NA,NA,NA,NA,NA,NA,0.07,65,0.01,65,2,65,1.6,65,8.1,65,NA,NA
"11:55:00 20/07/2006",NA,NA,NA,NA,NA,NA,NA,NA,40,65,32,65,NA,NA,13,65,7.2,65,0.003,65,0.16,65,NA,NA,NA,NA,NA,NA,0.08,65,0.007,65,2,65,2.7,65,5.6,65,NA,NA
"11:55:00 22/09/2010",NA,NA,NA,NA,NA,NA,NA,NA,18,1,36,1,NA,NA,10,1,7,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.1,1,0.012,1,2,1,4.2,1,8,1,NA,NA
"12:00:00 07/01/2020",NA,NA,NA,NA,NA,NA,NA,NA,50,1,39,1,NA,NA,9.77,1,6.92,1,0.003,1,0.2,1,NA,NA,NA,NA,NA,NA,0.064,1,0.013,1,2,1,2.4,1,14.1,1,NA,NA
"12:00:00 11/02/2020",NA,NA,NA,NA,NA,NA,NA,NA,60,1,38,1,NA,NA,9.23,1,6.85,1,0.005,1,0.23,1,NA,NA,NA,NA,NA,NA,0.045,1,0.016,1,4,1,2.4,1,17.8,1,NA,NA
"12:00:00 12/08/1996",NA,NA,NA,NA,NA,NA,NA,NA,12,65,37,65,NA,NA,11.2,65,6.5,65,0.003,65,0.26,65,NA,NA,NA,NA,NA,NA,0.2,65,0.01,65,8,65,2.2,65,7,65,NA,NA
"12:00:00 12/12/2016",NA,NA,NA,NA,NA,NA,NA,NA,40,1,35,1,NA,NA,10.9,1,6.7,1,0.009,1,0.17,1,NA,NA,NA,NA,NA,NA,0.051,1,0.007,1,4,1,3.3,1,14.5,1,NA,NA
"12:00:00 15/05/2012",NA,NA,NA,NA,NA,NA,NA,NA,45,1,34,1,NA,NA,11.7,1,6.7,1,0.003,1,0.22,1,NA,NA,NA,NA,NA,NA,0.11,1,0.018,1,10,1,6.2,1,8,1,NA,NA
"12:00:00 15/06/2010",NA,NA,NA,NA,NA,NA,NA,NA,38,1,35,1,NA,NA,12.1,1,6.8,1,0.001,1,0.06,1,NA,NA,NA,NA,NA,NA,0.175,1,0.005,1,3,1,3.3,1,5,1,NA,NA
"12:00:00 16/01/2017",NA,NA,NA,NA,NA,NA,NA,NA,64,1,37,1,NA,NA,9.1,1,6.6,1,0.014,1,0.19,1,NA,NA,NA,NA,NA,NA,0.037,1,0.014,1,2,1,2.4,1,16,1,NA,NA
"12:00:00 16/09/2014",NA,NA,NA,NA,NA,NA,NA,NA,25,1,34,1,NA,NA,12.5,1,6.7,1,0.003,1,0.17,1,NA,NA,NA,NA,NA,NA,0.095,1,0.013,1,28,1,4.3,1,9,1,NA,NA
"12:00:00 16/10/2007",NA,NA,NA,NA,NA,NA,NA,NA,25,65,30,65,NA,NA,10.9,65,6.8,65,0.003,65,0.12,65,NA,NA,NA,NA,NA,NA,0.03,65,0.005,65,2,65,2.4,65,10.5,65,NA,NA
"12:00:00 16/11/2015",NA,NA,NA,NA,NA,NA,NA,NA,36,1,36,1,NA,NA,10,1,6.8,1,0.005,1,0.27,1,NA,NA,NA,NA,NA,NA,0.053,1,0.017,1,4,1,2.7,1,14.5,1,NA,NA
"12:00:00 17/12/2018",NA,NA,NA,NA,NA,NA,NA,NA,50,1,36.5,1,NA,NA,9.38,1,7.19,1,0.003,1,0.15,1,NA,NA,NA,NA,NA,NA,0.058,1,0.01,1,2,1,2.3,1,16.5,1,NA,NA
"12:00:00 18/08/2009",NA,NA,NA,NA,NA,NA,NA,NA,35,1,25.9,1,NA,NA,12.1,1,7.1,1,0.008,1,0.07,1,NA,NA,NA,NA,NA,NA,0.11,1,0.008,1,1,1,2.7,1,7,1,NA,NA
"12:00:00 19/06/2012",NA,NA,NA,NA,NA,NA,NA,NA,35,1,33,1,NA,NA,11.7,1,6.9,1,0.003,1,0.14,1,NA,NA,NA,NA,NA,NA,0.13,1,0.009,1,3,1,4.5,1,7,1,NA,NA
"12:00:00 19/10/2009",NA,NA,NA,NA,NA,NA,NA,NA,20,1,35.7,1,NA,NA,9.9,1,7.3,1,0.003,1,0.05,1,NA,NA,NA,NA,NA,NA,0.248,1,0.005,1,3,1,8.7,1,9.3,1,NA,NA
"12:00:00 20/08/2013",NA,NA,NA,NA,NA,NA,NA,NA,18,1,38,1,NA,NA,12.3,1,6.6,1,0.003,1,0.09,1,NA,NA,NA,NA,NA,NA,0.27,1,0.009,1,3,1,4.6,1,6.5,1,NA,NA
"12:00:00 22/09/2015",NA,NA,NA,NA,NA,NA,NA,NA,24,1,33,1,NA,NA,11.2,1,6.6,1,0.01,1,0.13,1,NA,NA,NA,NA,NA,NA,0.084,1,0.013,1,4,1,3.4,1,7,1,NA,NA
"12:00:00 25/09/2012",NA,NA,NA,NA,NA,NA,NA,NA,20,1,36,1,NA,NA,10,1,6.9,1,0.003,1,0.11,1,NA,NA,NA,NA,NA,NA,0.12,1,0.005,1,7,1,3.1,1,8.5,1,NA,NA
"12:05:00 08/01/2018",NA,NA,NA,NA,NA,NA,NA,NA,32,1,36,1,NA,NA,9.3,1,7,1,0.003,1,0.17,1,NA,NA,NA,NA,NA,NA,0.041,1,0.013,1,2,1,2.5,1,17.5,1,NA,NA
"12:05:00 16/06/2009",NA,NA,NA,NA,NA,NA,NA,NA,40,65,37,65,NA,NA,12.1,65,6.8,65,0.003,65,0.15,65,NA,NA,NA,NA,NA,NA,0.08,65,0.008,65,2,65,2.7,65,5,65,NA,NA
"12:07:00 24/08/2006",NA,NA,NA,NA,NA,NA,NA,NA,70,65,32,65,NA,NA,12,65,6.7,65,0.003,65,0.15,65,NA,NA,NA,NA,NA,NA,0.07,65,0.005,65,16,65,11,65,6.8,65,NA,NA
"12:10:00 11/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,20,65,38,65,NA,NA,11.6,65,7.2,65,0.003,65,0.04,65,NA,NA,NA,NA,NA,NA,0.14,65,0.01,65,4,65,3,65,7.5,65,NA,NA
"12:10:00 17/08/2015",NA,NA,NA,NA,NA,NA,NA,NA,16,1,35,1,NA,NA,12.5,1,7,1,0.003,1,0.09,1,NA,NA,NA,NA,NA,NA,0.16,1,0.012,1,5,1,6.3,1,7,1,NA,NA
"12:10:00 19/02/2004",NA,NA,NA,NA,NA,NA,NA,NA,50,65,38,65,NA,NA,9.1,65,7.2,65,0.003,65,0.24,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,2,65,2.7,65,16.8,65,NA,NA
"12:10:00 19/04/2010",NA,NA,NA,NA,NA,NA,NA,NA,50,1,31.4,1,NA,NA,11.4,1,6.7,1,0.001,1,0.1,1,NA,NA,NA,NA,NA,NA,0.051,1,0.012,1,1,1,3.2,1,11,1,NA,NA
"12:10:00 20/03/2013",NA,NA,NA,NA,NA,NA,NA,NA,60,1,37,1,NA,NA,10.4,1,6.6,1,0.003,1,0.17,1,NA,NA,NA,NA,NA,NA,0.032,1,0.011,1,3,1,4.5,1,12.5,1,NA,NA
"12:10:00 21/10/2013",NA,NA,NA,NA,NA,NA,NA,NA,25,1,36,1,NA,NA,11.1,1,7.2,1,0.003,1,0.1,1,NA,NA,NA,NA,NA,NA,0.1,1,0.006,1,2,1,2.9,1,11,1,NA,NA
"12:10:00 31/07/2000",NA,NA,NA,NA,NA,NA,NA,NA,25,65,35,65,NA,NA,11.4,65,7,65,0.003,65,0.07,65,NA,NA,NA,NA,NA,NA,0.16,65,0.01,65,2,65,1.3,65,6,65,NA,NA
"12:15:00 01/12/1994",NA,NA,NA,NA,NA,NA,NA,NA,25,65,33,65,NA,NA,10.2,65,7.4,65,0.003,65,0.2,65,NA,NA,NA,NA,NA,NA,0.05,65,0.008,65,13,65,1.3,65,10.5,65,NA,NA
"12:15:00 21/04/2009",NA,NA,NA,NA,NA,NA,NA,NA,44,65,33,65,NA,NA,11.7,65,7.1,65,0.003,65,0.13,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,2,65,2.9,65,9,65,NA,NA
"12:17:00 18/06/2018",NA,NA,NA,NA,NA,NA,NA,NA,60,1,36,1,NA,NA,11.4,1,6.6,1,0.005,1,0.63,1,NA,NA,NA,NA,NA,NA,0.49,1,0.064,1,43,1,28.3,1,6.5,1,NA,NA
"12:20:00 03/01/1995",NA,NA,NA,NA,NA,NA,NA,NA,30,65,66,65,NA,NA,9.6,65,7,65,0.003,65,0.2,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,6,65,2,65,14.5,65,NA,NA
"12:20:00 05/07/1995",NA,NA,NA,NA,NA,NA,NA,NA,22,65,440,65,NA,NA,12.3,65,6.9,65,0.003,65,0.1,65,NA,NA,NA,NA,NA,NA,0.17,65,0.01,65,7,65,1.8,65,6,65,NA,NA
"12:20:00 06/09/2000",NA,NA,NA,NA,NA,NA,NA,NA,25,65,34,65,NA,NA,11,65,7.2,65,0.003,65,0.11,65,NA,NA,NA,NA,NA,NA,0.13,65,0.006,65,4,65,2,65,6.8,65,NA,NA
"12:20:00 10/04/2007",NA,NA,NA,NA,NA,NA,NA,NA,45,65,36,65,NA,NA,9.8,65,6.6,65,0.006,65,0.21,65,NA,NA,NA,NA,NA,NA,0.02,65,0.03,65,1,65,2.8,65,11,65,NA,NA
"12:20:00 16/04/2008",NA,NA,NA,NA,NA,NA,NA,NA,35,65,34,65,NA,NA,10.9,65,7,65,0.003,65,0.07,65,NA,NA,NA,NA,NA,NA,0.02,65,0.005,65,2,65,1.7,65,9.8,65,NA,NA
"12:20:00 16/04/2013",NA,NA,NA,NA,NA,NA,NA,NA,45,1,37,1,NA,NA,11,1,7.1,1,0.003,1,0.16,1,NA,NA,NA,NA,NA,NA,0.053,1,0.014,1,2,1,3.4,1,11.5,1,NA,NA
"12:20:00 16/06/2014",NA,NA,NA,NA,NA,NA,NA,NA,70,1,30,1,NA,NA,11.3,1,6.7,1,0.003,1,0.21,1,NA,NA,NA,NA,NA,NA,0.081,1,0.015,1,2,1,4.8,1,8,1,NA,NA
"12:20:00 17/06/2013",NA,NA,NA,NA,NA,NA,NA,NA,35,1,30,1,NA,NA,12.9,1,7,1,0.003,1,0.18,1,NA,NA,NA,NA,NA,NA,0.19,1,0.015,1,2,1,3.9,1,6.5,1,NA,NA
"12:20:00 17/07/2012",NA,NA,NA,NA,NA,NA,NA,NA,25,1,44,1,NA,NA,11.7,1,7,1,0.003,1,0.12,1,NA,NA,NA,NA,NA,NA,0.16,1,0.011,1,6,1,5.1,1,8.5,1,NA,NA
"12:20:00 18/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,70,65,36,65,NA,NA,9.2,65,7.2,65,0.003,65,0.21,65,NA,NA,NA,NA,NA,NA,0.04,65,0.01,65,5,65,NA,NA,16.1,65,NA,NA
"12:20:00 19/03/2018",NA,NA,NA,NA,NA,NA,NA,NA,36,1,38,1,NA,NA,9.9,1,7,1,0.003,1,0.18,1,NA,NA,NA,NA,NA,NA,0.038,1,0.012,1,2,1,2.8,1,13.5,1,NA,NA
"12:25:00 04/02/2003",0.05,65,NA,NA,NA,NA,NA,NA,35,65,43,65,NA,NA,10,65,7.3,65,NA,NA,0.87,65,NA,NA,NA,NA,NA,NA,0.22,65,0.01,65,1,65,1.2,65,15.9,65,NA,NA
"12:25:00 10/09/2018",NA,NA,NA,NA,NA,NA,NA,NA,20,1,36,1,NA,NA,11.8,1,6.6,1,0.003,1,0.08,1,NA,NA,NA,NA,NA,NA,0.15,1,0.007,1,4,1,3.7,1,8.5,1,NA,NA
"12:25:00 22/01/2004",NA,NA,NA,NA,NA,NA,NA,NA,35,65,34,65,NA,NA,9.4,65,6.9,65,0.005,65,0.16,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,2,65,NA,NA,17.1,65,NA,NA
"12:25:00 24/03/2005",NA,NA,NA,NA,NA,NA,NA,NA,25,65,32,65,NA,NA,10,65,7,65,0.007,65,0.13,65,NA,NA,NA,NA,NA,NA,0.05,65,0.007,65,11,65,NA,NA,12.1,65,NA,NA
"12:25:00 25/09/2017",NA,NA,NA,NA,NA,NA,NA,NA,16,1,35,1,NA,NA,11.7,1,6.5,1,0.004,1,0.13,1,NA,NA,NA,NA,NA,NA,0.14,1,0.01,1,4,1,4.7,1,8.5,1,NA,NA
"12:30:00 02/05/2001",NA,NA,NA,NA,NA,NA,NA,NA,40,65,33,65,NA,NA,10.2,65,7.4,65,0.003,65,0.14,65,NA,NA,NA,NA,NA,NA,0.04,65,0.008,65,8,65,1.5,65,9.5,65,NA,NA
"12:30:00 13/06/2001",NA,NA,NA,NA,NA,NA,NA,NA,70,65,40,65,NA,NA,11.7,65,7.1,65,0.003,65,0.35,65,NA,NA,NA,NA,NA,NA,0.08,65,0.04,65,11,65,1.6,65,5.5,65,NA,NA
"12:30:00 15/02/2011",NA,NA,NA,NA,NA,NA,NA,NA,45,1,35,1,NA,NA,10,1,7.2,1,0.003,1,0.16,1,NA,NA,NA,NA,NA,NA,0.052,1,0.016,1,2,1,2.5,1,16,1,NA,NA
"12:30:00 16/04/2002",NA,NA,NA,NA,NA,NA,NA,NA,54,65,35,65,NA,NA,8.8,65,7.1,65,0.005,65,0.22,65,NA,NA,NA,NA,NA,NA,0.02,65,0.02,65,5,65,5,65,13.1,65,NA,NA
"12:30:00 19/02/2018",NA,NA,NA,NA,NA,NA,NA,NA,32,1,38,1,NA,NA,8,1,7,1,0.003,1,0.13,1,NA,NA,NA,NA,NA,NA,0.049,1,0.011,1,3,1,4.5,1,15,1,NA,NA
"12:30:00 19/04/2011",NA,NA,NA,NA,NA,NA,NA,NA,25,1,36,1,NA,NA,11.3,1,7,1,0.003,1,0.13,1,NA,NA,NA,NA,NA,NA,0.096,1,0.005,1,2,1,4.2,1,9.5,1,NA,NA
"12:30:00 19/04/2017",NA,NA,NA,NA,NA,NA,NA,NA,40,1,34,1,NA,NA,10,1,6.6,1,0.003,1,0.12,1,NA,NA,NA,NA,NA,NA,0.046,1,0.011,1,14,1,2.5,1,11,1,NA,NA
"12:30:00 19/07/2017",NA,NA,NA,NA,NA,NA,NA,NA,36,1,33,1,NA,NA,11.6,1,6.6,1,0.005,1,0.19,1,NA,NA,NA,NA,NA,NA,0.12,1,0.016,1,4,1,5.7,1,5.5,1,NA,NA
"12:30:00 20/01/2005",NA,NA,NA,NA,NA,NA,NA,NA,45,65,31,65,NA,NA,7.8,65,6.2,65,0.003,65,0.2,65,NA,NA,NA,NA,NA,NA,0.03,65,0.01,65,8,65,7.5,65,14.6,65,NA,NA
