"Date","Conductivity","Conductivity_Qual","WaterTemperature","WaterTemperature_Qual"
"09:15:00 17/09/1997",1002,65,11.7,65
"09:15:00 18/09/1997",927,65,11.5,65
"09:15:00 19/09/1997",1421,65,11.4,65
"09:15:00 20/09/1997",1705,65,12.1,65
"09:15:00 22/09/1997",2152,65,12.3,65
"09:15:00 23/08/1997",4782,65,9.3,65
"09:15:00 24/09/1997",2189,65,12.8,65
"09:15:00 25/09/1997",2727,65,12.1,65
"09:15:00 26/09/1997",94,65,12.2,65
"09:15:00 27/08/1997",3063,65,9,65
"09:15:00 28/09/1997",3737,65,13.4,65
"09:15:00 29/09/1997",3784,65,11.7,65
"09:15:00 30/08/1997",952,65,9.5,65
"09:15:00 31/08/1997",NA,NA,11,65
"09:30:00 02/09/1997",NA,NA,12.4,65
"09:30:00 03/09/1997",NA,NA,12.9,65
"09:30:00 04/09/1997",NA,NA,13.5,65
"09:30:00 08/09/1997",NA,NA,10.9,65
"09:30:00 09/09/1997",NA,NA,11.6,65
"09:30:00 10/09/1997",NA,NA,11.5,65
"09:30:00 12/09/1997",381,65,11.3,65
"09:30:00 13/09/1997",557,65,11.7,65
"09:30:00 14/09/1997",1291,65,NA,NA
"09:30:00 15/09/1997",754,65,12.9,65
"09:30:00 22/08/1997",1058,65,8.7,65
"09:30:00 23/08/1997",4810,65,9.3,65
"09:30:00 23/09/1997",1758,65,12.3,65
"09:30:00 26/08/1997",4654,65,7.9,65
"09:30:00 27/08/1997",3036,65,9.2,65
"09:30:00 29/08/1997",286,65,10.2,65
"09:30:00 30/08/1997",931,65,9.7,65
"09:30:00 30/09/1997",3352,65,13.1,65
"09:45:00 01/09/1997",NA,NA,11.7,65
"09:45:00 05/09/1997",NA,NA,10.3,65
"09:45:00 06/09/1997",NA,NA,11.4,65
"09:45:00 08/09/1997",NA,NA,11.1,65
"09:45:00 14/09/1997",1266,65,NA,NA
"09:45:00 17/09/1997",986,65,12.3,65
"09:45:00 18/09/1997",934,65,12.1,65
"09:45:00 20/09/1997",1710,65,12.8,65
"09:45:00 21/09/1997",1869,65,12,65
"09:45:00 22/08/1997",1032,65,9.2,65
"09:45:00 24/09/1997",2205,65,13.4,65
"09:45:00 25/08/1997",4853,65,7,65
"09:45:00 25/09/1997",2733,65,12.8,65
"09:45:00 26/08/1997",4630,65,8.1,65
"09:45:00 26/09/1997",72,65,13,65
"09:45:00 27/09/1997",3661,65,13.8,65
"09:45:00 28/09/1997",3769,65,13.5,65
"09:45:00 29/09/1997",3739,65,12.5,65
"09:45:00 30/08/1997",910,65,10,65
"09:45:00 31/08/1997",NA,NA,11.1,65
"10:00:00 02/09/1997",NA,NA,12.5,65
"10:00:00 08/09/1997",NA,NA,11.1,65
"10:00:00 10/09/1997",NA,NA,12.1,65
"10:00:00 13/09/1997",551,65,12.3,65
"10:00:00 16/09/1997",644,65,11.4,65
"10:00:00 19/09/1997",1429,65,11.9,65
"10:00:00 20/09/1997",1680,65,13.2,65
"10:00:00 22/09/1997",2197,65,12.9,65
"10:00:00 23/08/1997",4822,65,9.9,65
"10:00:00 24/08/1997",5217,65,6.4,65
"10:00:00 27/08/1997",3011,65,9.6,65
"10:00:00 27/09/1997",3621,65,14.3,65
"10:00:00 28/09/1997",3728,65,14.1,65
"10:00:00 29/08/1997",269,65,10.8,65
"10:00:00 29/09/1997",3714,65,NA,NA
"10:00:00 30/08/1997",878,65,NA,NA
"10:00:00 30/09/1997",3340,65,13.9,65
"10:15:00 09/09/1997",NA,NA,12.4,65
"10:15:00 11/09/1997",73,65,12.2,65
"10:15:00 12/09/1997",391,65,11.9,65
"10:15:00 14/09/1997",1223,65,NA,NA
"10:15:00 15/09/1997",746,65,13.5,65
"10:15:00 17/09/1997",991,65,13,65
"10:15:00 18/09/1997",944,65,12.7,65
"10:15:00 22/08/1997",1021,65,9.8,65
"10:15:00 23/08/1997",4871,65,9.9,65
"10:15:00 24/09/1997",2165,65,14.3,65
"10:15:00 25/09/1997",2707,65,13.6,65
"10:15:00 26/08/1997",4599,65,8.7,65
"10:15:00 26/09/1997",50,65,13.5,65
"10:15:00 28/09/1997",3711,65,14.7,65
"10:15:00 29/09/1997",3687,65,NA,NA
"10:15:00 30/08/1997",842,65,NA,NA
"10:30:00 01/09/1997",NA,NA,12.3,65
"10:30:00 02/09/1997",NA,NA,12.7,65
"10:30:00 03/09/1997",NA,NA,13.4,65
"10:30:00 06/09/1997",NA,NA,12.1,65
"10:30:00 07/09/1997",NA,NA,12.3,65
"10:30:00 10/09/1997",NA,NA,12.8,65
"10:30:00 13/09/1997",539,65,13,65
"10:30:00 14/09/1997",1202,65,12.2,65
"10:30:00 16/09/1997",638,65,12.1,65
"10:30:00 20/09/1997",1697,65,14,65
"10:30:00 21/08/1997",1191,65,10.9,65
"10:30:00 21/09/1997",1873,65,12.7,65
"10:30:00 25/08/1997",4846,65,7.5,65
"10:30:00 26/08/1997",4568,65,8.9,65
"10:30:00 26/09/1997",70,65,13.5,65
"10:30:00 27/09/1997",3639,65,14.9,65
"10:30:00 28/08/1997",NA,NA,9.8,65
"10:30:00 29/08/1997",226,65,11.3,65
"10:30:00 29/09/1997",3664,65,NA,NA
"10:30:00 30/08/1997",798,65,NA,NA
"10:45:00 05/09/1997",NA,NA,11,65
"10:45:00 08/09/1997",NA,NA,11.4,65
"10:45:00 09/09/1997",NA,NA,13,65
"10:45:00 15/09/1997",736,65,14.1,65
"10:45:00 17/09/1997",988,65,13.6,65
"10:45:00 18/09/1997",945,65,13.4,65
"10:45:00 22/08/1997",1008,65,10.5,65
"10:45:00 23/08/1997",4921,65,10.3,65
"10:45:00 23/09/1997",1731,65,13.1,65
"10:45:00 24/08/1997",5175,65,6.7,65
"10:45:00 24/09/1997",2178,65,15,65
"10:45:00 25/08/1997",4810,65,7.8,65
"10:45:00 25/09/1997",2704,65,NA,NA
"10:45:00 26/08/1997",4548,65,9.3,65
"10:45:00 26/09/1997",57,65,14.3,65
"10:45:00 27/08/1997",2965,65,10.3,65
"10:45:00 28/09/1997",3762,65,15,65
"10:45:00 29/08/1997",206,65,11.6,65
"10:45:00 30/08/1997",778,65,NA,NA
"11:00:00 01/09/1997",NA,NA,12.7,65
"11:00:00 02/09/1997",NA,NA,13,65
"11:00:00 07/09/1997",NA,NA,12.3,65
"11:00:00 12/09/1997",391,65,12.5,65
"11:00:00 13/09/1997",545,65,13.6,65
"11:00:00 14/09/1997",1171,65,12.1,65
"11:00:00 19/09/1997",1438,65,12.4,65
"11:00:00 20/09/1997",1701,65,14.6,65
"11:00:00 21/08/1997",1190,65,11.7,65
"11:00:00 22/09/1997",2199,65,13.6,65
"11:00:00 24/09/1997",2200,65,15.3,65
"11:00:00 26/08/1997",4513,65,9.7,65
"11:00:00 27/09/1997",3644,65,15.6,65
"11:00:00 28/08/1997",NA,NA,10.2,65
"11:00:00 28/09/1997",3702,65,15.7,65
"11:00:00 29/08/1997",171,65,11.8,65
"11:00:00 29/09/1997",3633,65,14.8,65
"11:00:00 30/08/1997",731,65,NA,NA
"11:15:00 01/09/1997",NA,NA,12.9,65
"11:15:00 03/09/1997",NA,NA,14,65
"11:15:00 09/09/1997",NA,NA,13.5,65
"11:15:00 10/09/1997",NA,NA,13.5,65
"11:15:00 15/09/1997",715,65,14.5,65
"11:15:00 16/09/1997",623,65,12.8,65
"11:15:00 17/09/1997",992,65,14.3,65
"11:15:00 18/09/1997",945,65,14,65
"11:15:00 21/08/1997",1166,65,11.8,65
"11:15:00 22/08/1997",1002,65,11.3,65
"11:15:00 23/08/1997",4913,65,10.9,65
"11:15:00 23/09/1997",1735,65,13.6,65
"11:15:00 24/09/1997",2198,65,15.9,65
"11:15:00 25/08/1997",4786,65,8.2,65
"11:15:00 25/09/1997",2707,65,NA,NA
"11:15:00 26/08/1997",4476,65,NA,NA
"11:15:00 28/09/1997",3768,65,15.4,65
"11:15:00 29/08/1997",138,65,11.9,65
"11:15:00 29/09/1997",3602,65,15.2,65
"11:15:00 30/08/1997",696,65,NA,NA
"11:30:00 01/09/1997",0,65,13,65
"11:30:00 02/09/1997",NA,NA,13.2,65
"11:30:00 05/09/1997",NA,NA,11.6,65
"11:30:00 07/09/1997",NA,NA,12.7,65
"11:30:00 08/09/1997",NA,NA,11.9,65
"11:30:00 11/09/1997",86,65,12.7,65
"11:30:00 13/09/1997",530,65,14.2,65
"11:30:00 14/09/1997",1149,65,12.4,65
"11:30:00 20/09/1997",1694,65,15.4,65
"11:30:00 21/09/1997",1871,65,13.3,65
"11:30:00 22/09/1997",2193,65,14.1,65
"11:30:00 24/08/1997",5127,65,7.3,65
"11:30:00 25/08/1997",4759,65,8.7,65
"11:30:00 27/08/1997",2940,65,11,65
"11:30:00 27/09/1997",3668,65,15.8,65
"11:30:00 28/08/1997",NA,NA,10.7,65
"11:30:00 29/08/1997",105,65,NA,NA
"11:30:00 30/08/1997",649,65,NA,NA
"11:30:00 31/08/1997",NA,NA,11.1,65
"11:45:00 01/09/1997",1,65,13.1,65
"11:45:00 06/09/1997",NA,NA,12.4,65
"11:45:00 09/09/1997",NA,NA,13.9,65
"11:45:00 10/09/1997",NA,NA,14.2,65
"11:45:00 12/09/1997",395,65,13.2,65
"11:45:00 18/09/1997",956,65,14.6,65
"11:45:00 21/08/1997",1169,65,12.7,65
"11:45:00 22/08/1997",991,65,NA,NA
"11:45:00 23/08/1997",4928,65,11.4,65
"11:45:00 24/09/1997",2224,65,16.6,65
"11:45:00 25/09/1997",2701,65,NA,NA
"11:45:00 26/08/1997",4445,65,NA,NA
"11:45:00 26/09/1997",32,65,15,65
"11:45:00 28/09/1997",3752,65,15.9,65
"11:45:00 29/08/1997",79,65,NA,NA
"11:45:00 29/09/1997",3555,65,16.1,65
"11:45:00 30/08/1997",618,65,11.6,65
"12:00:00 01/09/1997",99,65,13.3,65
"12:00:00 02/09/1997",NA,NA,13.3,65
"12:00:00 03/09/1997",NA,NA,14.4,65
"12:00:00 04/09/1997",NA,NA,14.2,65
"12:00:00 05/09/1997",NA,NA,12,65
"12:00:00 06/09/1997",NA,NA,12.5,65
"12:00:00 07/09/1997",NA,NA,12.9,65
"12:00:00 08/09/1997",NA,NA,12,65
"12:00:00 09/09/1997",NA,NA,14.2,65
"12:00:00 10/09/1997",NA,NA,14.5,65
"12:00:00 11/09/1997",92,65,12.9,65
"12:00:00 12/09/1997",393,65,13.5,65
"12:00:00 13/09/1997",538,65,15,65
"12:00:00 14/09/1997",1132,65,12.5,65
"12:00:00 15/09/1997",709,65,14.9,65
"12:00:00 16/09/1997",611,65,13.4,65
"12:00:00 17/09/1997",995,65,15.1,65
"12:00:00 18/09/1997",954,65,14.9,65
"12:00:00 19/09/1997",1445,65,12.8,65
"12:00:00 20/09/1997",1687,65,16,65
"12:00:00 21/08/1997",1181,65,13,65
"12:00:00 21/09/1997",1877,65,13.5,65
"12:00:00 22/08/1997",1010,65,NA,NA
"12:00:00 22/09/1997",2192,65,14.4,65
"12:00:00 23/08/1997",4906,65,11.8,65
"12:00:00 23/09/1997",1708,65,14.2,65
"12:00:00 24/08/1997",5107,65,7.9,65
"12:00:00 24/09/1997",2242,65,17,65
"12:00:00 25/08/1997",4762,65,9,65
"12:00:00 25/09/1997",2678,65,16.3,65
"12:00:00 26/08/1997",4423,65,NA,NA
"12:00:00 26/09/1997",26,65,15.5,65
"12:00:00 27/08/1997",2936,65,11.7,65
"12:00:00 27/09/1997",3694,65,16.1,65
"12:00:00 28/08/1997",NA,NA,11.4,65
"12:00:00 28/09/1997",3736,65,16.2,65
"12:00:00 29/08/1997",48,65,NA,NA
"12:00:00 29/09/1997",3547,65,16.5,65
"12:00:00 30/08/1997",582,65,11.7,65
"12:00:00 31/08/1997",NA,NA,11.3,65
"12:15:00 01/09/1997",226,65,13.5,65
"12:15:00 22/08/1997",987,65,NA,NA
"12:15:00 24/08/1997",5084,65,8.2,65
"12:15:00 25/08/1997",4736,65,9.3,65
"12:15:00 26/08/1997",4400,65,11,65
"12:15:00 27/09/1997",3672,65,16.6,65
"12:30:00 01/09/1997",421,65,13.8,65
"12:30:00 02/09/1997",NA,NA,13.5,65
"12:30:00 04/09/1997",NA,NA,14.7,65
"12:30:00 07/09/1997",NA,NA,13.1,65
"12:30:00 09/09/1997",NA,NA,14.8,65
"12:30:00 12/09/1997",400,65,14.4,65
"12:30:00 13/09/1997",523,65,15.8,65
"12:30:00 17/09/1997",978,65,15.6,65
"12:30:00 20/09/1997",1693,65,16.6,65
"12:30:00 21/08/1997",1175,65,13.6,65
"12:30:00 23/08/1997",4948,65,12.2,65
"12:30:00 23/09/1997",1703,65,14.9,65
"12:30:00 24/09/1997",2270,65,17.4,65
"12:30:00 25/09/1997",2697,65,17,65
"12:30:00 27/08/1997",2918,65,12.2,65
"12:30:00 28/08/1997",NA,NA,11.9,65
"12:30:00 28/09/1997",3759,65,16.4,65
"12:30:00 29/08/1997",8,65,NA,NA
"12:30:00 29/09/1997",3510,65,17.2,65
"12:30:00 30/08/1997",546,65,12,65
"12:45:00 01/09/1997",673,65,14,65
"12:45:00 03/09/1997",NA,NA,14.9,65
"12:45:00 06/09/1997",NA,NA,13,65
"12:45:00 08/09/1997",NA,NA,12.5,65
"12:45:00 10/09/1997",NA,NA,15.3,65
"12:45:00 16/09/1997",613,65,14,65
"12:45:00 18/09/1997",963,65,15.6,65
"12:45:00 20/09/1997",1666,65,16.8,65
"12:45:00 22/08/1997",982,65,13.3,65
"12:45:00 24/08/1997",5071,65,8.8,65
"12:45:00 25/09/1997",2723,65,17.3,65
"12:45:00 27/09/1997",3696,65,17.1,65
"12:45:00 28/09/1997",3743,65,17,65
"12:45:00 29/08/1997",0,65,NA,NA
"12:45:00 29/09/1997",3547,65,17.5,65
"12:45:00 31/08/1997",NA,NA,12.1,65
"13:00:00 01/09/1997",977,65,14.2,65
"13:00:00 02/09/1997",NA,NA,14,65
"13:00:00 05/09/1997",NA,NA,12.5,65
"13:00:00 09/09/1997",NA,NA,15.3,65
"13:00:00 12/09/1997",402,65,14.9,65
"13:00:00 13/09/1997",524,65,16.4,65
"13:00:00 20/09/1997",1689,65,17.1,65
"13:00:00 21/08/1997",1182,65,14.3,65
"13:00:00 21/09/1997",1880,65,14.1,65
"13:00:00 22/09/1997",2206,65,15,65
"13:00:00 23/08/1997",4935,65,12.8,65
"13:00:00 23/09/1997",1707,65,15.5,65
"13:00:00 26/08/1997",4365,65,11.6,65
"13:00:00 26/09/1997",22,65,16.2,65
"13:00:00 27/08/1997",2897,65,12.7,65
"13:00:00 28/08/1997",NA,NA,12.4,65
"13:00:00 28/09/1997",3772,65,16.7,65
"13:00:00 29/09/1997",3516,65,17.8,65
"13:00:00 30/08/1997",508,65,12.4,65
"13:15:00 01/09/1997",1317,65,14.5,65
"13:15:00 02/09/1997",NA,NA,14.1,65
"13:15:00 11/09/1997",102,65,13.4,65
"13:15:00 15/09/1997",698,65,15.4,65
"13:15:00 17/09/1997",953,65,16.2,65
"13:15:00 22/08/1997",981,65,13.9,65
"13:15:00 23/08/1997",4911,65,13.2,65
"13:15:00 24/08/1997",5033,65,9.5,65
"13:15:00 24/09/1997",2281,65,17.9,65
"13:15:00 25/08/1997",4701,65,10,65
"13:15:00 25/09/1997",2703,65,18,65
"13:15:00 26/08/1997",4393,65,11.8,65
"13:15:00 29/09/1997",3491,65,18,65
"13:15:00 31/08/1997",NA,NA,13,65
"13:30:00 01/09/1997",1605,65,14.9,65
"13:30:00 06/09/1997",NA,NA,13.7,65
"13:30:00 09/09/1997",NA,NA,15.8,65
"13:30:00 10/09/1997",NA,NA,15.9,65
"13:30:00 12/09/1997",403,65,15.5,65
"13:30:00 14/09/1997",1110,65,13,65
"13:30:00 18/09/1997",970,65,16.2,65
"13:30:00 21/08/1997",1093,65,14.8,65
"13:30:00 23/09/1997",1762,65,16,65
"13:30:00 24/09/1997",2309,65,18.2,65
"13:30:00 26/09/1997",10,65,16.8,65
"13:30:00 27/09/1997",3709,65,17.9,65
"13:30:00 29/08/1997",NA,NA,14.2,65
"13:30:00 30/08/1997",481,65,12.8,65
"13:45:00 01/09/1997",1799,65,15.1,65
"13:45:00 02/09/1997",NA,NA,14.1,65
"13:45:00 13/09/1997",533,65,17,65
"13:45:00 16/09/1997",621,65,14.6,65
"13:45:00 17/09/1997",917,65,16.6,65
"13:45:00 20/09/1997",1671,65,17.8,65
"13:45:00 21/08/1997",1063,65,15.1,65
"13:45:00 24/08/1997",5023,65,10,65
"13:45:00 25/09/1997",2690,65,18.5,65
"13:45:00 26/08/1997",4414,65,12.1,65
"13:45:00 27/08/1997",2869,65,13.4,65
"13:45:00 28/08/1997",NA,NA,13,65
"13:45:00 28/09/1997",3799,65,17.2,65
"13:45:00 31/08/1997",NA,NA,13.6,65
"14:00:00 01/09/1997",1914,65,15.3,65
"14:00:00 02/09/1997",NA,NA,14.2,65
"14:00:00 04/09/1997",NA,NA,14.3,65
"14:00:00 08/09/1997",NA,NA,12.7,65
"14:00:00 14/09/1997",1090,65,12.9,65
"14:00:00 15/09/1997",686,65,15.9,65
"14:00:00 21/08/1997",1086,65,15,65
"14:00:00 22/08/1997",986,65,14.4,65
"14:00:00 25/08/1997",4688,65,10.6,65
"14:00:00 25/09/1997",2664,65,18.7,65
"14:00:00 26/08/1997",4426,65,12.3,65
"14:00:00 28/09/1997",3759,65,17.1,65
"14:00:00 29/08/1997",NA,NA,14.5,65
"14:00:00 29/09/1997",3501,65,18.7,65
"14:15:00 01/09/1997",1939,65,15.5,65
"14:15:00 02/09/1997",NA,NA,14.3,65
"14:15:00 03/09/1997",NA,NA,15.5,65
"14:15:00 04/09/1997",NA,NA,14,65
"14:15:00 06/09/1997",NA,NA,14.2,65
"14:15:00 09/09/1997",NA,NA,16.1,65
"14:15:00 12/09/1997",410,65,16.2,65
"14:15:00 17/09/1997",886,65,16.9,65
"14:15:00 18/09/1997",975,65,16.8,65
"14:15:00 20/09/1997",1693,65,18,65
"14:15:00 21/08/1997",1066,65,15.1,65
"14:15:00 23/09/1997",1751,65,16.8,65
"14:15:00 24/08/1997",5000,65,10.4,65
"14:15:00 28/09/1997",3749,65,17,65
"14:15:00 30/08/1997",461,65,13.4,65
"14:30:00 02/09/1997",NA,NA,14.6,65
"14:30:00 07/09/1997",NA,NA,13.6,65
"14:30:00 08/09/1997",NA,NA,13,65
"14:30:00 10/09/1997",NA,NA,16.5,65
"14:30:00 13/09/1997",528,65,17.6,65
"14:30:00 17/09/1997",866,65,17,65
"14:30:00 19/09/1997",1466,65,12.9,65
"14:30:00 21/09/1997",1883,65,14.6,65
"14:30:00 22/08/1997",962,65,14.9,65
"14:30:00 22/09/1997",2162,65,15.4,65
"14:30:00 23/08/1997",4891,65,13.6,65
"14:30:00 24/09/1997",2333,65,18.7,65
"14:30:00 25/09/1997",2627,65,19.1,65
"14:30:00 26/08/1997",4447,65,12.4,65
"14:30:00 27/08/1997",2845,65,13.7,65
"14:30:00 29/08/1997",NA,NA,14.9,65
"14:45:00 01/09/1997",1900,65,15.8,65
"14:45:00 02/09/1997",NA,NA,14.8,65
"14:45:00 04/09/1997",NA,NA,13.9,65
"14:45:00 11/09/1997",122,65,13.5,65
"14:45:00 14/09/1997",1068,65,12.9,65
"14:45:00 22/09/1997",2195,65,15.5,65
"14:45:00 23/09/1997",1777,65,16.9,65
"14:45:00 24/08/1997",4977,65,10.9,65
"14:45:00 25/09/1997",2599,65,19.1,65
"14:45:00 27/09/1997",3736,65,18.2,65
"14:45:00 28/08/1997",NA,NA,13.4,65
"14:45:00 28/09/1997",3714,65,17.3,65
"14:45:00 30/08/1997",449,65,13.7,65
"15:00:00 01/09/1997",1872,65,16,65
"15:00:00 06/09/1997",NA,NA,14.6,65
"15:00:00 09/09/1997",NA,NA,15.9,65
"15:00:00 17/09/1997",846,65,17.2,65
"15:00:00 21/08/1997",1030,65,15.3,65
"15:00:00 25/08/1997",4667,65,11,65
"15:00:00 25/09/1997",2654,65,19.2,65
"15:00:00 26/08/1997",4492,65,12.6,65
"15:00:00 27/08/1997",2832,65,13.9,65
"15:00:00 30/08/1997",439,65,NA,NA
"15:15:00 01/09/1997",1829,65,16,65
"15:15:00 02/09/1997",NA,NA,14.8,65
"15:15:00 03/09/1997",NA,NA,16,65
"15:15:00 04/09/1997",NA,NA,14,65
"15:15:00 07/09/1997",NA,NA,13.7,65
"15:15:00 10/09/1997",NA,NA,16.5,65
"15:15:00 17/09/1997",820,65,NA,NA
"15:15:00 22/09/1997",2174,65,15.7,65
"15:15:00 23/08/1997",4865,65,13.4,65
"15:15:00 24/09/1997",2379,65,18.7,65
"15:15:00 25/08/1997",4667,65,11,65
"15:15:00 25/09/1997",2816,65,19.2,65
"15:15:00 26/08/1997",4338,65,12.5,65
"15:15:00 26/09/1997",0,65,17.4,65
"15:15:00 27/08/1997",2812,65,13.9,65
"15:15:00 29/08/1997",NA,NA,15.2,65
"15:15:00 30/08/1997",432,65,13.7,65
"15:30:00 01/09/1997",1772,65,16.1,65
"15:30:00 05/09/1997",NA,NA,12.7,65
"15:30:00 13/09/1997",523,65,18.2,65
"15:30:00 21/08/1997",1056,65,15.2,65
"15:30:00 26/08/1997",4287,65,NA,NA
"15:30:00 30/08/1997",427,65,13.5,65
"15:45:00 01/09/1997",1731,65,16,65
"15:45:00 02/09/1997",NA,NA,14.6,65
"15:45:00 04/09/1997",NA,NA,14,65
"15:45:00 06/09/1997",NA,NA,14.8,65
"15:45:00 09/09/1997",NA,NA,16.1,65
"15:45:00 14/09/1997",1048,65,13,65
"15:45:00 15/09/1997",663,65,15.7,65
"15:45:00 16/09/1997",650,65,14.9,65
"15:45:00 17/09/1997",778,65,17.2,65
"15:45:00 21/09/1997",1908,65,14.9,65
"15:45:00 23/08/1997",4833,65,13.4,65
"15:45:00 24/08/1997",4955,65,11,65
"15:45:00 26/08/1997",4493,65,12.5,65
"15:45:00 27/08/1997",2786,65,13.8,65
"15:45:00 29/08/1997",NA,NA,15.3,65
"15:45:00 31/08/1997",NA,NA,13.3,65
"16:00:00 01/09/1997",1673,65,15.9,65
"16:00:00 02/09/1997",NA,NA,14.5,65
"16:00:00 03/09/1997",NA,NA,16.2,65
"16:00:00 04/09/1997",NA,NA,14.1,65
"16:00:00 05/09/1997",NA,NA,12.8,65
"16:00:00 06/09/1997",NA,NA,14.8,65
"16:00:00 07/09/1997",NA,NA,13.7,65
"16:00:00 08/09/1997",NA,NA,13.3,65
"16:00:00 09/09/1997",NA,NA,16.1,65
"16:00:00 10/09/1997",NA,NA,16.2,65
"16:00:00 11/09/1997",138,65,13.4,65
"16:00:00 12/09/1997",427,65,16.6,65
"16:00:00 13/09/1997",527,65,18.1,65
"16:00:00 14/09/1997",1042,65,13.1,65
"16:00:00 15/09/1997",661,65,15.7,65
"16:00:00 16/09/1997",652,65,14.9,65
"16:00:00 17/09/1997",749,65,17.1,65
"16:00:00 18/09/1997",981,65,17.1,65
"16:00:00 19/09/1997",1470,65,13.1,65
"16:00:00 20/09/1997",1700,65,18,65
"16:00:00 21/08/1997",1046,65,15.3,65
"16:00:00 21/09/1997",1909,65,14.9,65
"16:00:00 22/08/1997",942,65,15.1,65
"16:00:00 22/09/1997",2157,65,15.6,65
"16:00:00 23/08/1997",4836,65,13.1,65
"16:00:00 23/09/1997",1802,65,16.7,65
"16:00:00 24/08/1997",4956,65,11.1,65
"16:00:00 24/09/1997",2385,65,18.5,65
"16:00:00 25/08/1997",4654,65,10.9,65
"16:00:00 25/09/1997",2805,65,19.1,65
"16:00:00 26/08/1997",4586,65,12.3,65
"16:00:00 26/09/1997",27,65,17.2,65
"16:00:00 27/08/1997",2775,65,13.7,65
"16:00:00 27/09/1997",3749,65,18,65
"16:00:00 28/08/1997",NA,NA,13.1,65
"16:00:00 28/09/1997",3711,65,17.2,65
"16:00:00 29/08/1997",NA,NA,15.3,65
"16:00:00 29/09/1997",3494,65,18.9,65
"16:00:00 30/08/1997",422,65,13.3,65
"16:00:00 31/08/1997",NA,NA,13.4,65
"16:15:00 01/09/1997",1618,65,15.9,65
"16:15:00 03/09/1997",NA,NA,16.2,65
"16:15:00 17/09/1997",728,65,17,65
"16:15:00 26/09/1997",49,65,NA,NA
"16:15:00 29/09/1997",3472,65,18.8,65
"16:30:00 01/09/1997",1525,65,15.8,65
"16:30:00 09/09/1997",NA,NA,16,65
"16:30:00 17/09/1997",696,65,16.9,65
"16:30:00 21/08/1997",1094,65,15.3,65
"16:30:00 23/08/1997",4813,65,12.8,65
"16:30:00 26/09/1997",76,65,17.2,65
"16:30:00 27/08/1997",2751,65,13.5,65
"16:30:00 28/08/1997",NA,NA,13,65
"16:45:00 01/09/1997",1453,65,15.6,65
"16:45:00 04/09/1997",NA,NA,14.2,65
"16:45:00 10/09/1997",NA,NA,15.7,65
"16:45:00 14/09/1997",1021,65,13.1,65
"16:45:00 17/09/1997",723,65,16.6,65
"16:45:00 21/08/1997",1037,65,15.2,65
"16:45:00 22/09/1997",2135,65,15.6,65
"16:45:00 24/08/1997",4933,65,10.9,65
"16:45:00 26/08/1997",4613,65,12,65
"16:45:00 26/09/1997",140,65,17.1,65
"16:45:00 28/09/1997",3742,65,16.8,65
"16:45:00 30/08/1997",387,65,12.9,65
"17:00:00 01/09/1997",1398,65,15.4,65
"17:00:00 06/09/1997",NA,NA,14.6,65
"17:00:00 15/09/1997",639,65,15.4,65
"17:00:00 16/09/1997",679,65,14.7,65
"17:00:00 18/09/1997",982,65,16.5,65
"17:00:00 20/09/1997",1704,65,17.3,65
"17:00:00 22/08/1997",926,65,14.5,65
"17:00:00 23/08/1997",4784,65,12.5,65
"17:00:00 23/09/1997",1828,65,16.1,65
"17:00:00 24/09/1997",2410,65,17.9,65
"17:00:00 25/08/1997",4670,65,10.4,65
"17:00:00 25/09/1997",2812,65,18.5,65
"17:00:00 26/09/1997",188,65,17,65
"17:00:00 27/08/1997",2718,65,13.2,65
"17:00:00 27/09/1997",3762,65,17.4,65
"17:00:00 29/09/1997",3463,65,18.2,65
"17:00:00 30/08/1997",349,65,12.8,65
"17:15:00 01/09/1997",1342,65,15.3,65
"17:15:00 09/09/1997",NA,NA,15.6,65
"17:15:00 12/09/1997",443,65,16.1,65
"17:15:00 13/09/1997",530,65,17.5,65
"17:15:00 14/09/1997",998,65,NA,NA
"17:15:00 17/09/1997",689,65,16.2,65
"17:15:00 21/09/1997",1929,65,14.5,65
"17:15:00 26/09/1997",229,65,16.9,65
"17:15:00 28/08/1997",NA,NA,12.8,65
"17:15:00 28/09/1997",3831,65,16.5,65
"17:15:00 29/08/1997",NA,NA,14.8,65
"17:15:00 29/09/1997",3487,65,18,65
"17:15:00 30/08/1997",301,65,12.8,65
"17:30:00 01/09/1997",1289,65,15.2,65
"17:30:00 04/09/1997",NA,NA,14,65
"17:30:00 10/09/1997",NA,NA,15.1,65
"17:30:00 19/09/1997",1493,65,13,65
"17:30:00 22/09/1997",2099,65,15.4,65
"17:30:00 24/09/1997",2423,65,17.3,65
"17:30:00 26/09/1997",284,65,NA,NA
"17:30:00 27/08/1997",2678,65,12.9,65
"17:30:00 28/09/1997",3891,65,16.3,65
"17:30:00 30/08/1997",217,65,12.7,65
"17:45:00 01/09/1997",1248,65,15,65
"17:45:00 03/09/1997",NA,NA,15.6,65
"17:45:00 07/09/1997",NA,NA,13.5,65
"17:45:00 11/09/1997",155,65,12.9,65
"17:45:00 15/09/1997",618,65,NA,NA
"17:45:00 17/09/1997",653,65,15.7,65
"17:45:00 18/09/1997",985,65,15.9,65
"17:45:00 20/09/1997",1710,65,16.6,65
"17:45:00 21/08/1997",1008,65,14.9,65
"17:45:00 22/08/1997",913,65,13.9,65
"17:45:00 23/08/1997",4752,65,11.7,65
