"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual"
"13:00:00 07/03/2000",NA,NA,NA,NA,NA,NA,NA,NA,45,65,500,65,NA,NA,9.4,65,6.9,65,0.01,65,0.76,65,NA,NA,NA,NA,NA,NA,0.48,65,0.14,65,50,65,34,65,17.5,65,NA,NA
"13:00:00 07/03/2007",NA,NA,0.001,65,2e-04,65,0.005,65,35,65,794,65,0.006,65,5.9,65,7.1,65,0.005,65,0.97,65,0.002,65,1e-04,65,0.004,65,0.18,65,0.1,65,82,65,120,65,17.8,65,0.02,65
"13:00:00 08/05/2012",NA,NA,0.001,1,2e-04,1,0.003,1,60,1,390,1,0.004,1,10.3,1,7.1,1,0.02,1,1.1,1,0.001,1,1e-04,1,0.003,1,1.3,1,0.15,1,50,1,69.1,1,13.6,1,0.013,1
"13:00:00 08/07/2010",NA,NA,0.001,1,2e-04,1,0.001,1,30,1,450,1,0.003,1,10.2,1,7.2,1,0.007,1,0.71,1,0.001,1,1e-04,1,0.002,1,1.3,1,0.059,1,16,1,21.7,1,10.1,1,0.006,1
"13:00:00 08/08/2012",NA,NA,0.001,1,2e-04,1,0.004,1,72,1,431,1,0.004,1,9.6,1,7.1,1,0.034,1,1.4,1,0.002,1,1e-04,1,0.004,1,1.1,1,0.18,1,70,1,77.1,1,9.2,1,0.018,1
"13:00:00 08/08/2013",NA,NA,0.001,1,2e-04,1,0.004,1,90,1,476,1,0.005,1,9.3,1,7.1,1,0.042,1,1.7,1,0.002,1,1e-04,1,0.004,1,1,1,0.25,1,98,1,125,1,12,1,0.018,1
"13:00:00 12/06/2014",NA,NA,0.001,1,2e-04,1,0.001,1,45,1,519,1,0.002,1,11.4,1,7.3,1,0.018,1,0.93,1,0.001,1,1e-04,1,0.002,1,1,1,0.097,1,24,1,38.9,1,9.5,1,0.006,1
"13:00:00 13/08/1996",NA,NA,NA,NA,NA,NA,NA,NA,55,65,410,65,NA,NA,10.6,65,7,65,0.01,65,1.1,65,NA,NA,NA,NA,NA,NA,1.8,65,0.15,65,80,65,62,65,12,65,NA,NA
"13:02:00 10/05/2017",NA,NA,0.001,1,2e-04,1,0.001,1,40,1,600,1,0.002,1,9.9,1,7.4,1,0.027,1,0.56,1,0.001,1,1e-04,1,0.002,1,0.94,1,0.085,1,34,1,37.3,1,11.7,1,0.005,1
"13:05:00 13/06/2012",NA,NA,0.001,1,2e-04,1,0.002,1,72,1,406,1,0.003,1,10.8,1,7.4,1,0.035,1,1.2,1,0.001,1,1e-04,1,0.003,1,1.3,1,0.15,1,37,1,50,1,9.9,1,0.01,1
"13:07:00 02/04/2014",NA,NA,0.001,1,2e-04,1,0.004,1,25,1,482,1,0.004,1,7.8,1,6.7,1,0.01,1,0.89,1,0.002,1,1e-04,1,0.003,1,0.42,1,0.18,1,110,1,169,1,19.3,1,0.013,1
"13:10:00 01/08/2019",NA,NA,0.001,1,2e-04,1,0.001,1,40,1,515,1,0.002,1,11.5,1,7.2,1,0.019,1,0.54,1,0.001,1,1e-04,1,0.002,1,2,1,0.077,1,24,1,27,1,9.6,1,0.018,1
"13:10:00 05/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,16,65,510,65,NA,NA,9.6,65,7.6,65,0.01,65,1,65,NA,NA,NA,NA,NA,NA,1.8,65,0.1,65,28,65,23,65,10,65,NA,NA
"13:10:00 07/08/2002",NA,NA,NA,NA,NA,NA,NA,NA,30,65,71,65,NA,NA,9.5,65,7.3,65,0.01,65,0.7,65,NA,NA,NA,NA,NA,NA,1,65,0.12,65,22,65,35,65,11.3,65,NA,NA
"13:10:00 10/07/2001",NA,NA,NA,NA,NA,NA,NA,NA,45,65,550,65,NA,NA,10,65,7.6,65,0.01,65,0.78,65,NA,NA,NA,NA,NA,NA,1.2,65,0.12,65,35,65,26,65,13,65,NA,NA
"13:10:00 20/01/1997",NA,NA,NA,NA,NA,NA,NA,NA,65,65,430,65,NA,NA,9.4,65,7.4,65,0.02,65,0.54,65,NA,NA,NA,NA,NA,NA,0.42,65,0.12,65,44,65,35,65,25,65,NA,NA
"13:15:00 03/10/2000",NA,NA,NA,NA,NA,NA,NA,NA,100,65,400,65,NA,NA,10.2,65,7.1,65,0.03,65,1.4,65,NA,NA,NA,NA,NA,NA,1.2,65,0.16,65,45,65,30,65,13,65,NA,NA
"13:15:00 08/12/1999",NA,NA,NA,NA,NA,NA,NA,NA,60,65,570,65,NA,NA,7.4,65,7.3,65,NA,NA,0.77,65,NA,NA,NA,NA,NA,NA,0.35,65,0.13,65,48,65,25,65,23.5,65,NA,NA
"13:15:00 13/05/2015",NA,NA,0.001,1,2e-04,1,0.003,1,75,1,394,1,0.015,1,10,1,7.1,1,0.039,1,1.3,1,0.003,1,1e-04,1,0.001,1,1.4,1,0.23,1,93,1,117,1,11.1,1,0.017,1
"13:15:00 14/08/1995",NA,NA,NA,NA,NA,NA,NA,NA,60,65,310,65,NA,NA,11.2,65,7.1,65,0.03,65,1.1,65,NA,NA,NA,NA,NA,NA,2.3,65,0.12,65,50,65,24,65,9.5,65,NA,NA
"13:15:00 15/10/1997",NA,NA,NA,NA,NA,NA,NA,NA,47,65,470,65,NA,NA,11.1,65,7.4,65,0.12,65,1.6,65,NA,NA,NA,NA,NA,NA,0.94,65,0.35,65,36,65,23,65,12.5,65,NA,NA
"13:15:00 16/01/2002",NA,NA,NA,NA,NA,NA,NA,NA,50,65,440,65,NA,NA,8.6,65,7.2,65,0.01,65,0.67,65,NA,NA,NA,NA,NA,NA,0.56,65,0.09,65,23,65,20,65,19.6,65,NA,NA
"13:18:00 11/06/2015",NA,NA,0.001,1,2e-04,1,0.001,1,50,1,569,1,0.002,1,11.4,1,7.3,1,0.029,1,0.93,1,0.001,1,1e-04,1,0.002,1,0.7,1,0.1,1,18,1,29.6,1,9.1,1,0.007,1
"13:20:00 07/05/2014",NA,NA,0.001,1,2e-04,1,0.001,1,35,1,460,1,0.002,1,10.4,1,7.6,1,0.009,1,0.56,1,0.001,1,1e-04,1,0.002,1,0.66,1,0.071,1,37,1,47.6,1,11.4,1,0.005,1
"13:20:00 12/11/2014",NA,NA,0.001,1,2e-04,1,0.001,1,60,1,426,1,0.002,1,9.9,1,7.5,1,0.019,1,0.7,1,0.001,1,1e-04,1,0.002,1,0.88,1,0.087,1,25,1,38.3,1,18.2,1,0.004,1
"13:22:00 04/09/2018",NA,NA,0.001,1,2e-04,1,0.002,1,50,1,517,1,0.002,1,10.9,1,7.3,1,0.027,1,0.65,1,0.001,1,1e-04,1,0.002,1,1.4,1,0.085,1,24,1,31,1,9.9,1,0.007,1
"13:25:00 16/07/1997",NA,NA,NA,NA,NA,NA,NA,NA,37,65,520,65,NA,NA,11,65,7,65,0.19,65,0.89,65,NA,NA,NA,NA,NA,NA,1.6,65,0.35,65,42,65,31,65,8,65,NA,NA
"13:30:00 02/10/2019",NA,NA,0.001,1,2e-04,1,0.002,1,60,1,394,1,0.002,1,10.14,1,7.1,1,0.016,1,0.81,1,0.001,1,1e-04,1,0.002,1,1.3,1,0.1,1,40,1,41.1,1,13.9,1,0.005,1
"13:30:00 05/05/2008",NA,NA,0.001,65,2e-04,65,0.002,65,35,65,432,65,0.003,65,10.9,65,6.8,65,0.005,65,0.63,65,0.002,65,1e-04,65,0.002,65,0.64,65,0.08,65,35,65,50.2,65,11.4,65,0.01,65
"13:30:00 06/07/1995",NA,NA,NA,NA,NA,NA,NA,NA,70,65,350,65,NA,NA,11,65,7,65,0.03,65,1.3,65,NA,NA,NA,NA,NA,NA,2.1,65,0.15,65,50,65,19,65,10.1,65,NA,NA
"13:30:00 07/10/2010",NA,NA,0.001,1,2e-04,1,0.002,1,60,1,440,1,0.001,1,8.6,1,7.4,1,0.025,1,1.4,1,0.001,1,1e-04,1,0.002,1,0.95,1,0.27,1,92,1,82.6,1,13.5,1,0.011,1
"13:30:00 09/09/2010",NA,NA,0.001,1,2e-04,1,0.003,1,80,1,401,1,0.003,1,8.4,1,7,1,0.036,1,1.3,1,0.001,1,1e-04,1,0.004,1,1.8,1,0.16,1,40,1,60.1,1,12.9,1,0.017,1
"13:30:00 09/10/2013",NA,NA,0.001,1,2e-04,1,0.003,1,80,1,357,1,0.003,1,10.3,1,7.1,1,0.026,1,0.79,1,0.001,1,1e-04,1,0.003,1,1.3,1,0.11,1,36,1,56.2,1,16.3,1,0.008,1
"13:30:00 13/05/2002",NA,NA,NA,NA,NA,NA,NA,NA,35,65,450,65,NA,NA,8.9,65,7,65,0.02,65,0.87,65,NA,NA,NA,NA,NA,NA,0.82,65,0.11,65,31,65,27,65,11.4,65,NA,NA
"13:30:00 14/05/1997",NA,NA,NA,NA,NA,NA,NA,NA,30,65,600,65,NA,NA,10.9,65,7.1,65,0.03,65,0.87,65,NA,NA,NA,NA,NA,NA,1.4,65,0.16,65,43,65,38,65,11.6,65,NA,NA
"13:30:00 14/09/2000",NA,NA,NA,NA,NA,NA,NA,NA,80,65,380,65,NA,NA,10.3,65,7.1,65,0.03,65,1.5,65,NA,NA,NA,NA,NA,NA,2,65,0.16,65,61,65,55,65,12.5,65,NA,NA
"13:33:00 10/03/2016",NA,NA,0.001,1,2e-04,1,0.002,1,56,1,769,1,0.003,1,6.2,1,7,1,0.008,1,0.6,1,0.001,1,1e-04,1,0.003,1,0.37,1,0.1,1,NA,NA,94.2,1,21.5,1,0.006,1
"13:35:00 02/06/2020",NA,NA,0.001,1,2e-04,1,0.002,1,60,1,457,1,0.002,1,10.4,1,7.28,1,0.029,1,0.64,1,0.001,1,1e-04,1,0.002,1,1.3,1,0.11,1,28,1,35.3,1,10.8,1,0.005,1
"13:35:00 07/04/1997",NA,NA,NA,NA,NA,NA,NA,NA,45,65,520,65,NA,NA,9.8,65,7.2,65,0.02,65,0.68,65,NA,NA,NA,NA,NA,NA,0.79,65,0.15,65,29,65,22,65,13.4,65,NA,NA
"13:35:00 12/02/1997",NA,NA,NA,NA,NA,NA,NA,NA,50,65,530,65,NA,NA,10.4,65,7.4,65,0.02,65,0.43,65,NA,NA,NA,NA,NA,NA,0.7,65,0.26,65,51,65,37,65,23,65,NA,NA
"13:37:00 08/01/2008",NA,NA,0.001,65,2e-04,65,0.001,65,55,65,505,65,0.004,65,7.2,65,7.2,65,0.006,65,0.87,65,0.001,65,1e-04,65,0.004,65,0.003,65,0.11,65,54,65,74.8,65,23.3,65,0.03,65
"13:40:00 07/10/1996",NA,NA,NA,NA,NA,NA,NA,NA,130,65,250,65,NA,NA,9.8,65,6.9,65,0.01,65,1.3,65,NA,NA,NA,NA,NA,NA,0.97,65,0.23,65,100,65,80,65,13.4,65,NA,NA
"13:40:00 14/11/2007",NA,NA,0.001,65,2e-04,65,0.001,65,70,65,NA,NA,0.004,65,NA,NA,NA,NA,0.006,65,0.96,65,0.001,65,1e-04,65,0.003,65,0.48,65,0.09,65,27,65,NA,NA,NA,NA,0.04,65
"13:42:00 11/05/2016",NA,NA,0.001,1,2e-04,1,0.003,1,40,1,451,1,0.003,1,9.2,1,6.4,1,0.029,1,0.66,1,0.001,1,1e-04,1,0.002,1,0.99,1,0.13,1,NA,NA,75.6,1,13,1,0.006,1
"13:42:00 14/11/2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,65,NA,NA,8.1,65,7.1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9,65,13.8,65,NA,NA
"13:45:00 06/03/2019",NA,NA,0.001,1,2e-04,1,0.001,1,36,1,687,1,0.002,1,7.2,1,7,1,0.003,1,0.68,1,0.001,1,1e-04,1,0.002,1,0.025,1,0.064,1,56,1,81.6,1,19,1,0.008,1
"13:50:00 09/12/1996",NA,NA,NA,NA,NA,NA,NA,NA,47,65,440,65,NA,NA,9.7,65,7.3,65,0.08,65,0.78,65,NA,NA,NA,NA,NA,NA,1.1,65,0.21,65,45,65,39,65,16.7,65,NA,NA
"13:50:00 14/10/1999",NA,NA,NA,NA,NA,NA,NA,NA,80,65,500,65,NA,NA,9.2,65,7.1,65,0.03,65,1.3,65,NA,NA,NA,NA,NA,NA,1.1,65,0.24,65,59,65,22,65,17.5,65,NA,NA
"13:52:00 09/06/2016",NA,NA,0.001,1,2e-04,1,0.002,1,40,1,484,1,0.001,1,10.1,1,7,1,0.028,1,0.54,1,0.001,1,1e-04,1,0.002,1,1.4,1,0.12,1,NA,NA,58.5,1,12,1,0.004,1
"13:55:00 12/07/2017",NA,NA,0.001,1,2e-04,1,0.001,1,40,1,557,1,0.002,1,10.6,1,7,1,0.017,1,0.57,1,0.001,1,1e-04,1,0.001,1,1.1,1,0.074,1,23,1,28.7,1,7.9,1,0.008,1
"13:56:00 04/02/2016",NA,NA,0.001,1,2e-04,1,0.003,1,56,1,570,1,0.002,1,6.9,1,7,1,0.016,1,0.59,1,0.001,1,1e-04,1,0.003,1,0.45,1,0.068,1,55,1,77.4,1,21.4,1,0.005,1
"14:00:00 07/01/2020",NA,NA,0.001,1,2e-04,1,0.002,1,50,1,439,1,0.003,1,8.6,1,7.3,1,0.025,1,1.3,1,0.001,1,1e-04,1,0.002,1,1.4,1,0.19,1,60,1,69.4,1,16.7,1,0.007,1
"14:00:00 08/02/2017",NA,NA,0.001,1,2e-04,1,0.002,1,50,1,434.8,1,0.002,1,8.1,1,6.9,1,0.022,1,0.79,1,0.001,1,1e-04,1,0.002,1,0.46,1,0.095,1,NA,NA,46.7,1,21.2,1,0.007,1
"14:00:00 10/07/2000",NA,NA,NA,NA,NA,NA,NA,NA,45,65,540,65,NA,NA,10.9,65,7.2,65,0.01,65,1.2,65,NA,NA,NA,NA,NA,NA,1.2,65,0.11,65,33,65,20,65,10.2,65,NA,NA
"14:00:00 12/04/2010",NA,NA,0.001,1,1e-04,1,0.001,1,48,1,352.3,1,0.003,1,8.6,1,7.2,1,0.007,1,0.28,1,0.002,1,1e-04,1,0.002,1,0.526,1,0.123,1,46,1,77.9,1,14.7,1,0.009,1
"14:00:00 15/10/1998",NA,NA,NA,NA,NA,NA,NA,NA,80,65,390,65,NA,NA,10.6,65,7.5,65,0.06,65,1.5,65,NA,NA,NA,NA,NA,NA,1.2,65,0.27,65,36,65,25,65,14,65,NA,NA
"14:00:00 16/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,1,NA,NA,NA,NA,NA,NA,NA,NA
"14:04:00 05/08/2015",NA,NA,0.001,1,2e-04,1,0.005,1,100,1,395,1,0.005,1,10.4,1,7,1,0.069,1,1.8,1,0.002,1,1e-04,1,0.004,1,1.1,1,0.3,1,140,1,155,1,8.2,1,0.017,1
"14:05:00 02/12/2019",NA,NA,0.001,1,2e-04,1,0.003,1,80,1,387,1,0.003,1,9.1,1,7.2,1,0.03,1,0.76,1,0.002,1,1e-04,1,0.003,1,0.86,1,0.16,1,78,1,71.2,1,14.1,1,0.01,1
"14:07:00 12/06/2007",NA,NA,0.001,65,2e-04,65,0.001,65,25,65,638,65,0.004,65,10.1,65,6.9,65,0.003,65,0.64,65,0.001,65,1e-04,65,0.002,65,0.76,65,0.1,65,20,65,31.3,65,9.3,65,0.01,65
"14:09:00 06/04/2017",NA,NA,0.001,1,2e-04,1,0.001,1,40,1,576,1,0.002,1,8.1,1,7.2,1,0.012,1,0.48,1,0.001,1,1e-04,1,0.001,1,0.7,1,0.066,1,36,1,45.8,1,14.8,1,0.004,1
"14:10:00 02/12/2008",NA,NA,0.001,65,2e-04,65,0.002,65,44,65,409,65,0.003,65,8.8,65,7.5,65,0.01,65,1,65,0.001,65,1e-04,65,0.003,65,0.88,65,0.16,65,47,65,84.1,65,16.7,65,0.02,65
"14:10:00 13/04/1999",NA,NA,NA,NA,NA,NA,NA,NA,55,65,480,65,NA,NA,9.4,65,6.7,65,0.03,65,0.71,65,NA,NA,NA,NA,NA,NA,0.59,65,0.15,65,29,65,24.3,65,15,65,NA,NA
"14:25:00 06/03/2017",NA,NA,0.001,1,2e-04,1,0.002,1,40,1,669,1,0.002,1,9.5,1,7.4,1,0.022,1,0.59,1,0.001,1,1e-04,1,0.002,1,0.54,1,0.062,1,44,1,60.5,1,20.3,1,0.007,1
"14:25:00 06/10/2008",NA,NA,0.001,65,2e-04,65,0.003,65,70,65,464,65,0.003,65,8.5,65,7.2,65,0.003,65,1,65,0.001,65,1e-04,65,0.003,65,0.62,65,0.13,65,21,65,38.3,65,12.5,65,0.01,65
"14:30:00 02/06/2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,65,NA,NA,9.3,65,6.9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2,65,10.9,65,NA,NA
"14:30:00 03/06/2009",NA,NA,0.001,65,2e-04,65,0.001,65,30,65,NA,NA,0.004,65,NA,NA,NA,NA,0.005,65,0.61,65,0.001,65,1e-04,65,0.002,65,0.69,65,0.09,65,30,65,NA,NA,NA,NA,0.01,65
"14:30:00 06/05/1999",NA,NA,NA,NA,NA,NA,NA,NA,27,65,500,65,NA,NA,10.4,65,7.8,65,0.09,65,0.6,65,NA,NA,NA,NA,NA,NA,1,65,0.24,65,27,65,18.6,65,11,65,NA,NA
"14:31:00 13/09/2017",NA,NA,0.001,1,2e-04,1,0.004,1,80,1,425,1,0.004,1,9.3,1,6.9,1,0.058,1,1.8,1,0.002,1,1e-04,1,0.004,1,1.5,1,0.22,1,62,1,58.8,1,11.9,1,0.011,1
"14:45:00 03/09/1998",NA,NA,NA,NA,NA,NA,NA,NA,25,65,540,65,NA,NA,10.6,65,7.3,65,0.23,65,0.75,65,NA,NA,NA,NA,NA,NA,1,65,0.38,65,9,65,11,65,13.5,65,NA,NA
"14:45:00 13/08/2014",NA,NA,0.001,1,2e-04,1,0.002,1,80,1,408,1,0.002,1,10.7,1,7,1,0.023,1,1,1,0.001,1,1e-04,1,0.003,1,1.3,1,0.092,1,30,1,42.1,1,10.2,1,0.011,1
"14:50:00 12/02/2008",NA,NA,0.001,65,2e-04,65,0.001,65,60,65,399,65,0.003,65,6.7,65,7.2,65,0.005,65,0.76,65,0.002,65,1e-04,65,0.003,65,0.48,65,0.09,65,58,65,99.3,65,20.5,65,0.02,65
"15:00:00 05/06/2019",NA,NA,0.001,1,2e-04,1,0.002,1,32,1,546,1,0.004,1,10.6,1,7.06,1,0.025,1,0.96,1,0.001,1,1e-04,1,0.002,1,2.4,1,0.11,1,30,1,31.9,1,9.5,1,0.008,1
"15:00:00 15/05/1996",NA,NA,NA,NA,NA,NA,NA,NA,65,65,490,65,NA,NA,9.8,65,7.1,65,0.01,65,1.2,65,NA,NA,NA,NA,NA,NA,1.1,65,0.16,65,49,65,35,65,12,65,NA,NA
"15:05:00 06/08/2008",NA,NA,0.001,65,2e-04,65,0.001,65,40,65,406,65,0.004,65,8.3,65,7,65,0.003,65,0.89,65,0.001,65,1e-04,65,0.002,65,2.6,65,0.11,65,30,65,48.2,65,10.2,65,0.01,65
"15:10:00 16/06/1997",NA,NA,NA,NA,NA,NA,NA,NA,45,65,510,65,NA,NA,11.4,65,6.9,65,0.05,65,1.2,65,NA,NA,NA,NA,NA,NA,2,65,0.23,65,47,65,43,65,8.9,65,NA,NA
"15:20:00 06/12/2018",NA,NA,0.001,1,2e-04,1,0.001,1,70,1,453,1,0.002,1,8.8,1,7.4,1,0.018,1,0.88,1,0.001,1,1e-04,1,0.002,1,1.1,1,0.12,1,44,1,45.7,1,19.4,1,0.003,1
"15:30:00 09/09/1996",NA,NA,NA,NA,NA,NA,NA,NA,55,65,340,65,NA,NA,11.2,65,7.3,65,0.04,65,1.2,65,NA,NA,NA,NA,NA,NA,1.2,65,0.16,65,75,65,62,65,10.7,65,NA,NA
"15:30:00 11/04/1996",NA,NA,NA,NA,NA,NA,NA,NA,94,65,370,65,NA,NA,10.4,65,7.2,65,0.04,65,1.4,65,NA,NA,NA,NA,NA,NA,0.86,65,0.22,65,110,65,87,65,14,65,NA,NA
"15:30:00 11/06/1996",NA,NA,NA,NA,NA,NA,NA,NA,33,65,470,65,NA,NA,9.8,65,7.2,65,0.06,65,0.81,65,NA,NA,NA,NA,NA,NA,1.4,65,0.21,65,31,65,32,65,10,65,NA,NA
"15:35:00 06/07/2016",NA,NA,0.001,1,2e-04,1,0.001,1,100,1,340,1,0.001,1,9.2,1,7.5,1,0.14,1,2.2,1,0.001,1,1e-04,1,0.001,1,2.8,1,0.52,1,NA,NA,376,1,10.9,1,0.005,1
"15:50:00 17/07/2007",NA,NA,0.001,65,2e-04,65,0.001,65,35,65,476,65,0.004,65,10,65,7.3,65,0.01,65,0.84,65,0.001,65,1e-04,65,0.002,65,2.1,65,0.06,65,11,65,18.7,65,7.1,65,0.04,65
"16:35:00 09/09/1997",NA,NA,NA,NA,NA,NA,NA,NA,90,65,451,65,NA,NA,11,65,6.9,65,0.08,65,1.3,65,NA,NA,NA,NA,NA,NA,1.1,65,0.24,65,63,65,47,65,12.4,65,NA,NA
